,bq_id,bq_year,bq_terminate_any_ind,bq_final_filing_any_ind,bq_fail_trans_contrib_pens_ind,bq_fail_trans_contrib_welf_ind,bq_fail_provide_benf_due_pens_ind,bq_fail_provide_benf_due_welf_ind,bq_vol_delinquent_filer_pgrm_ind,bq_amended_ind,bq_profit_plan_no_co_contribs_ind,bq_no_co_contribs_ind,bq_no_tot_contribs_ind,bq_pens_negative_contrib_ind,bq_terminate_pens_ind,bq_final_filing_pens_ind,bq_no_profit_sharing_ind,bq_fail_trans_contrib_any_ind,bq_fail_provide_benf_due_any_ind,bq_health_insurance_ind,bq_dental_insurance_ind,bq_vision_insurance_ind,bq_life_insurance_ind,bq_long_term_dis_insurance_ind,bq_temp_disability_insurance_ind,bq_supp_unemploy_ins_ind,bq_death_benefits_ind,bq_prepaid_legal_ind,bq_scholarship_funded_ind,bq_severance_pay_ind,bq_apprentice_and_training_ind,bq_welf_only_ind,bq_welf_ez_only_ind,bq_defined_contrib_pens_ind,bq_defined_benefit_pens_ind,bq_profit_sharing_ind,bq_code_section_401k_ind,bq_stock_bonus_ind,bq_comp_contribute_pens_ind,bq_target_benefit_plan_ind,bq_money_purchase_plan_ind,bq_plan_ins_fdlty_bond_ind,bq_pens_only_ind,bq_ez_only_ind,bq_growth_tot_contrib_per_emp_curr_a_1yr_ind,bq_growth_tot_contrib_pens_amt_a_1yr_ind,bq_growth_co_contrib_pens_amt_a_1yr_ind,bq_growth_co_contrib_per_emp_curr_a_1yr_ind,bq_growth_emp_contrib_pens_amt_a_1yr_ind,bq_growth_emp_contrib_per_emp_curr_a_1yr_ind,bq_growth_revenue_1yr_ind,bq_growth_ebitda_1yr_ind,bq_growth_cor_1yr_ind,bq_growth_net_income_1yr_ind,bq_growth_gross_profit_1yr_ind,bq_growth_total_assets_1yr_ind,bq_growth_operating_expenses_1yr_ind,bq_growth_operating_income_1yr_ind,bq_growth_tax_and_interest_1yr_ind,bq_growth_revenue_per_emp_1yr_ind,bq_growth_ebitda_per_emp_1yr_ind,bq_growth_cor_per_emp_1yr_ind,bq_growth_net_income_per_emp_1yr_ind,bq_growth_gross_profit_per_emp_1yr_ind,bq_growth_total_assets_per_emp_1yr_ind,bq_growth_operating_expenses_per_emp_1yr_ind,bq_growth_operating_income_per_emp_1yr_ind,bq_growth_tax_and_interest_per_emp_1yr_ind,bq_growth_savings_score_1yr_ind,bq_growth_welfare_score_1yr_ind,bq_growth_retirement_score_1yr_ind,bq_growth_credit_score_1yr_ind,bq_growth_benefits_score_1yr_ind,bq_growth_smb_default_score_1yr_ind,bq_revenue,bq_ebitda,bq_cor,bq_net_income,bq_gross_profit,bq_total_assets,bq_operating_expenses,bq_operating_income,bq_tax_and_interest,bq_gross_profit_margin,bq_ebitda_margin,bq_asset_turnover,bq_net_profit_margin,bq_return_on_assets,bq_return_on_sales,bq_revenue_per_emp,bq_ebitda_per_emp,bq_cor_per_emp,bq_net_income_per_emp,bq_gross_profit_per_emp,bq_total_assets_per_emp,bq_operating_expenses_per_emp,bq_operating_income_per_emp,bq_tax_and_interest_per_emp
721,239030925,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29947859.0,1423876.0,25510579.0,628058.0,4437280.0,9006708.0,3640422.0,796858.0,168800.0,0.1481668522614588,0.04754516842088778,3.3250616096358403,0.02097171620849424,0.06973224845304189,0.02660817923578444,255964.0,12169.0,218039.0,5368.0,37925.0,76980.0,31114.0,6810.0,1442.0
722,882821976,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392016.0,177859.0,2004716.0,77007.0,387300.0,2132444.0,248775.0,138525.0,61518.0,0.16191363268473122,0.07435527187109116,1.1217251191590494,0.03219334653279912,0.03611208547563265,0.05791140193042187,184001.0,13681.0,154208.0,5923.0,29792.0,164034.0,19136.0,10655.0,4732.0
723,882821976,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
724,882821976,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
725,882821976,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093039.0,92025.0,938873.0,42477.0,154166.0,966148.0,97304.0,56862.0,14385.0,0.1410434577357258,0.08419187238515735,1.131337020829107,0.03886137640102503,0.04396531380285422,0.052021931513880106,218607.0,18405.0,187774.0,8495.0,30833.0,193229.0,19460.0,11372.0,2877.0
726,882821976,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198104.0,15782.0,170766.0,6972.0,27338.0,181011.0,17200.0,10138.0,3166.0,0.13799822315551427,0.07966522634575779,1.0944307252045455,0.03519363566611477,0.038516996204650544,0.05117514033033154,198104.0,15782.0,170766.0,6972.0,27338.0,181011.0,17200.0,10138.0,3166.0
727,882821976,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
728,882821976,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
729,882821976,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
730,882821976,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198494.0,16458.0,169995.0,7836.0,28499.0,181229.0,17102.0,11397.0,3561.0,0.14357612824569005,0.08291434501798542,1.095266210154004,0.0394772637963868,0.043238113105518436,0.05741735266557176,198494.0,16458.0,169995.0,7836.0,28499.0,181229.0,17102.0,11397.0,3561.0
731,882821976,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673282.0,128457.0,1418376.0,53469.0,254906.0,1452933.0,156101.0,98805.0,45336.0,0.15233893629406162,0.07676948655396998,1.1516580599380701,0.031954565936883325,0.03680073341303418,0.0590486242008221,209160.0,16057.0,177297.0,6683.0,31863.0,181616.0,19512.0,12350.0,5667.0
732,882821976,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197664.0,16363.0,170112.0,7402.0,27552.0,178838.0,16421.0,11131.0,3729.0,0.1393880524526469,0.08278189250445199,1.1052684552500027,0.03744738546219848,0.04138941388295552,0.056312732718147976,197664.0,16363.0,170112.0,7402.0,27552.0,178838.0,16421.0,11131.0,3729.0
733,587311794,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
734,587311794,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5197975.0,1525904.0,885115.0,810308.0,4312860.0,66354358.0,2884887.0,1427973.0,617665.0,0.8297192656755756,0.2935573949470707,0.0783366030005143,0.15588916837807032,0.012211827895313221,0.274717173514686,185641.0,54496.0,31611.0,28939.0,154030.0,2369798.0,103031.0,50999.0,22059.0
735,587311794,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
736,587311794,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
737,587311794,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2653156.0,794168.0,414176.0,457262.0,2238980.0,35643990.0,1577097.0,661883.0,204621.0,0.8438930843116651,0.2993295531811925,0.07443487667906988,0.17234644325475018,0.012828586249743644,0.2494700650847519,176877.0,52944.0,27611.0,30484.0,149265.0,2376266.0,105139.0,44125.0,13641.0
738,587311794,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6065490.0,1629717.0,1234975.0,941781.0,4830515.0,72495454.0,3363294.0,1467221.0,525440.0,0.7963932015385402,0.2686867837553108,0.08366717725500415,0.15526874168451354,0.012990897332679649,0.2418965326791405,183802.0,49385.0,37423.0,28538.0,146379.0,2196831.0,101918.0,44461.0,15922.0
739,587311794,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
740,587311794,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
741,587311794,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232705.0,1519748.0,855351.0,849287.0,4377354.0,68658582.0,3042742.0,1334612.0,485325.0,0.8365375078472798,0.2904325774145495,0.07621341495226336,0.1623036269004272,0.012369713665219594,0.25505202376208863,180438.0,52405.0,29494.0,29285.0,150943.0,2367537.0,104922.0,46021.0,16735.0
742,587311794,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607309.0,1669269.0,877435.0,989755.0,4729874.0,72189101.0,3356572.0,1373302.0,383547.0,0.8435194136795386,0.2976952045981415,0.07767528508216219,0.1765115851471713,0.013710587696610878,0.2449128450028347,180880.0,53847.0,28304.0,31927.0,152576.0,2328680.0,108276.0,44300.0,12372.0
743,980871517,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210207.0,16159.0,118050.0,4953.0,92157.0,161580.0,79847.0,12310.0,7357.0,0.4384107094435485,0.07687184537146717,1.3009468993687336,0.023562488404287204,0.030653546230969175,0.058561322886488076,52551.0,4039.0,29512.0,1238.0,23039.0,40395.0,19961.0,3077.0,1839.0
744,980871517,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169081.0,16558.0,93928.0,4527.0,75153.0,157102.0,66612.0,8541.0,4014.0,0.4444792732477333,0.09792939478711386,1.076249824954488,0.026774149667910647,0.0288156738933941,0.050514250566296624,84540.0,8279.0,46964.0,2263.0,37576.0,78551.0,33306.0,4270.0,2007.0
745,442465363,2020,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832923.0,116451.0,414852.0,30080.0,418071.0,726248.0,309267.0,108804.0,78724.0,0.5019323514898736,0.13981004246490972,1.1468850860862956,0.03611378242646679,0.04141835846708011,0.13062912177956426,52057.0,7278.0,25928.0,1880.0,26129.0,45390.0,19329.0,6800.0,4920.0
746,442465363,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175750.0,192354.0,579762.0,75524.0,595988.0,861076.0,390673.0,205315.0,129791.0,0.5069002764193068,0.1636011056772273,1.365442771602042,0.0642347437805656,0.08770886658088252,0.17462470763342547,58787.0,9617.0,28988.0,3776.0,29799.0,43053.0,19533.0,10265.0,6489.0
747,427953965,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206517.0,2232965.0,1198872.0,971044.0,9007645.0,55969702.0,6619370.0,2388275.0,1417231.0,0.8825385780477316,0.2187783550451148,0.18235789427644264,0.095139605410935,0.017349458105029754,0.2339951033246699,329242.0,72031.0,38673.0,31324.0,290569.0,1805474.0,213528.0,77041.0,45717.0
748,427953965,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11666054.0,2487647.0,1611978.0,1239276.0,10054076.0,63641221.0,7897721.0,2156355.0,917079.0,0.8618232008869494,0.21323808375994144,0.18330971368384025,0.10622923569529164,0.01947285078015709,0.18484013531910612,343119.0,73166.0,47411.0,36449.0,295708.0,1871800.0,232285.0,63422.0,26972.0
749,427953965,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
750,427953965,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10786724.0,2350975.0,1134711.0,1152645.0,9652013.0,57676265.0,7627764.0,2024249.0,871604.0,0.8948048545601055,0.21795078839506787,0.18702188846659887,0.10685774476105996,0.01998473722249525,0.1876611471657197,317256.0,69146.0,33373.0,33901.0,283882.0,1696360.0,224346.0,59536.0,25635.0
751,427953965,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9201064.0,1982105.0,950354.0,934158.0,8250710.0,50786822.0,6476285.0,1774425.0,840267.0,0.89671259758654,0.21542128171263672,0.18117030437541454,0.10152717120541713,0.018393708509660243,0.19284997908937487,317278.0,68348.0,32770.0,32212.0,284507.0,1751269.0,223320.0,61187.0,28974.0
752,427953965,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
753,427953965,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9757630.0,2069875.0,1055396.0,941675.0,8702234.0,52848243.0,6693008.0,2009226.0,1067551.0,0.8918388994048759,0.21212886735815967,0.18463489883665574,0.09650652873699864,0.017818473170432555,0.205913321165078,314762.0,66770.0,34045.0,30376.0,280717.0,1704782.0,215903.0,64813.0,34437.0
754,427953965,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111193.0,2237449.0,1544030.0,1044552.0,9567163.0,53581469.0,7371048.0,2196115.0,1151563.0,0.8610383241475509,0.20136892591101604,0.20737007042490754,0.09400898715376467,0.01949465028665041,0.19764889332765612,326799.0,65807.0,45412.0,30722.0,281387.0,1575925.0,216795.0,64591.0,33869.0
755,427953965,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
756,427953965,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
757,427953965,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
758,674653289,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4568170.0,439036.0,3685889.0,184295.0,882281.0,2207594.0,568812.0,313469.0,129174.0,0.19313663896045896,0.09610763172123628,2.0692980683948226,0.040343288450298484,0.0834822888628978,0.06862025712703336,268715.0,25825.0,216817.0,10840.0,51898.0,129858.0,33459.0,18439.0,7598.0
759,674653289,2016,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902258.0,73684.0,721046.0,26174.0,181212.0,320967.0,120145.0,61067.0,34893.0,0.2008427744614069,0.08166621964005863,2.811061573308159,0.029009440758630014,0.08154732417974432,0.06768241456434855,180451.0,14736.0,144209.0,5234.0,36242.0,64193.0,24029.0,12213.0,6978.0
760,674653289,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6059559.0,538210.0,4726338.0,229691.0,1333221.0,2560597.0,913359.0,419862.0,190171.0,0.22001947666488605,0.08881999498643384,2.3664633677224494,0.03790556375472209,0.08970212805841762,0.06928920074876736,216412.0,19221.0,168797.0,8203.0,47615.0,91449.0,32619.0,14995.0,6791.0
761,674653289,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426574.0,311876.0,2778797.0,123487.0,647777.0,1600001.0,420346.0,227431.0,103944.0,0.18904509285367835,0.09101685823799516,2.141607411495368,0.036038036826287714,0.07717932676292077,0.06637270930089355,244755.0,22276.0,198485.0,8820.0,46269.0,114285.0,30024.0,16245.0,7424.0
762,674653289,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4880662.0,430812.0,3884175.0,171053.0,996487.0,2189793.0,697104.0,299383.0,128330.0,0.2041704588434929,0.08826917332116012,2.228823455002368,0.035047089923457106,0.07811377605097833,0.06134065419813951,232412.0,20514.0,184960.0,8145.0,47451.0,104275.0,33195.0,14256.0,6110.0
763,674608964,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312295280.0,177495742.0,827507736.0,76908205.0,484787544.0,1285806353.0,346236711.0,138550833.0,61642628.0,0.3694195592930883,0.13525594788392442,1.02060102358197,0.058605868795016926,0.05981320968010492,0.10557900734048208,432957.0,58560.0,273014.0,25373.0,159943.0,424218.0,114231.0,45711.0,20337.0
764,674608964,2019,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231158304.0,168340741.0,791580654.0,77856496.0,439577650.0,1213841498.0,321583410.0,117994240.0,40137744.0,0.35704397117074554,0.13673362755469015,1.0142661179639452,0.06323841194673857,0.0641405785914233,0.09584002286029336,476270.0,65122.0,306220.0,30118.0,170049.0,469571.0,124403.0,45645.0,15527.0
765,674608964,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989679362.0,319826000.0,1341718872.0,154832217.0,647960490.0,2116702656.0,431220319.0,216740171.0,61907954.0,0.3256607583991214,0.16074248248648215,0.9399900153004768,0.07781767251400983,0.07314783517709159,0.1089322104553246,805212.0,129431.0,542986.0,62659.0,262226.0,856617.0,174512.0,87713.0,25053.0
766,674608964,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1388603144.0,183507652.0,878944055.0,85980508.0,509659089.0,1291920357.0,365990100.0,143668989.0,57688481.0,0.36703005549294654,0.13215269804977486,1.0748364916429598,0.06191870468644135,0.06655248331225111,0.10346295816826984,405076.0,53531.0,256401.0,25081.0,148675.0,376872.0,106764.0,41910.0,16828.0
767,674608964,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
